transaction_type,op_sub_type,profile,bn_size_config,gas_used,block_number,transaction_hash,deployment_id,cptstore_address,claimregistry_address,evidenceregistry_address,oraclecontroller_address,bn_instance_id,run_id
openClaim,openClaim,asymmetric,4,196136,11469847,f74deaaa278d6ce901d14c765f9ed3f5417fbe00af9010f1487f927dd2c7fd1b,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x6a351aF33059B2a361F44d7E924AEA31BbC8dccc,0xf16b44768983C68FE418764ec2b740EA7eA14635,0xa2e36d0bE698E54cD61d1b0be224fB81ee56d494,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x7497ecdac61fd9d1a089b81f068b50d5e136eb9b0d69d320c59b15cdb18772e5,20260812_005629
submitInference,submitInference,asymmetric,4,242387,11469848,b96a3aa17512918ed11feda203a6847ec417d4f7fcfdf914d4842f335f1f5284,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x6a351aF33059B2a361F44d7E924AEA31BbC8dccc,0xf16b44768983C68FE418764ec2b740EA7eA14635,0xa2e36d0bE698E54cD61d1b0be224fB81ee56d494,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x7497ecdac61fd9d1a089b81f068b50d5e136eb9b0d69d320c59b15cdb18772e5,20260812_005629
openClaim,openClaim,asymmetric,4,196136,11469849,b702e974b054921e51e15c55042cbfeba079042e4d61fca7f28c37a4a10fd172,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x6a351aF33059B2a361F44d7E924AEA31BbC8dccc,0xf16b44768983C68FE418764ec2b740EA7eA14635,0xa2e36d0bE698E54cD61d1b0be224fB81ee56d494,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x7497ecdac61fd9d1a089b81f068b50d5e136eb9b0d69d320c59b15cdb18772e5,20260812_005629
submitInference,submitInference,asymmetric,4,242387,11469850,3b5379217fee0cdce838b698e8f905f1fbfad200f8542ed85bbb9cbbd49aa7b0,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x6a351aF33059B2a361F44d7E924AEA31BbC8dccc,0xf16b44768983C68FE418764ec2b740EA7eA14635,0xa2e36d0bE698E54cD61d1b0be224fB81ee56d494,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x7497ecdac61fd9d1a089b81f068b50d5e136eb9b0d69d320c59b15cdb18772e5,20260812_005629
openClaim,openClaim,asymmetric,4,196136,11469851,342edbccc887f0cabffc00c9200a3c477498a3938c29745216e920c846e46480,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x6a351aF33059B2a361F44d7E924AEA31BbC8dccc,0xf16b44768983C68FE418764ec2b740EA7eA14635,0xa2e36d0bE698E54cD61d1b0be224fB81ee56d494,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x7497ecdac61fd9d1a089b81f068b50d5e136eb9b0d69d320c59b15cdb18772e5,20260812_005629
submitInference,submitInference,asymmetric,4,242387,11469852,3777996a1fa70024a2f5445cacd301b5cc9323ec87437498aeac177dbbfc1c9c,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x6a351aF33059B2a361F44d7E924AEA31BbC8dccc,0xf16b44768983C68FE418764ec2b740EA7eA14635,0xa2e36d0bE698E54cD61d1b0be224fB81ee56d494,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x7497ecdac61fd9d1a089b81f068b50d5e136eb9b0d69d320c59b15cdb18772e5,20260812_005629
openClaim,openClaim,asymmetric,4,196124,11469853,68b9744fb742ae0b0289dd79959407a48a70092a5634633a19d059bdf363d25e,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x6a351aF33059B2a361F44d7E924AEA31BbC8dccc,0xf16b44768983C68FE418764ec2b740EA7eA14635,0xa2e36d0bE698E54cD61d1b0be224fB81ee56d494,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x7497ecdac61fd9d1a089b81f068b50d5e136eb9b0d69d320c59b15cdb18772e5,20260812_005629
submitInference,submitInference,asymmetric,4,242387,11469854,f3216c02850d8123c012d25d4ba1386496c92e45339dea9ff98354e61ea68447,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x6a351aF33059B2a361F44d7E924AEA31BbC8dccc,0xf16b44768983C68FE418764ec2b740EA7eA14635,0xa2e36d0bE698E54cD61d1b0be224fB81ee56d494,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x7497ecdac61fd9d1a089b81f068b50d5e136eb9b0d69d320c59b15cdb18772e5,20260812_005629
openClaim,openClaim,asymmetric,4,196136,11469855,e55d5110ac761a9014023394b14955cbb9e26d3c41937f1d0e34dbd7f74942d2,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x6a351aF33059B2a361F44d7E924AEA31BbC8dccc,0xf16b44768983C68FE418764ec2b740EA7eA14635,0xa2e36d0bE698E54cD61d1b0be224fB81ee56d494,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x7497ecdac61fd9d1a089b81f068b50d5e136eb9b0d69d320c59b15cdb18772e5,20260812_005629
submitInference,submitInference,asymmetric,4,242387,11469856,627b0937426dc80ce1bed4a9f0dd357a3832dda3e6ad25fb9e71332b5545c5a6,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x6a351aF33059B2a361F44d7E924AEA31BbC8dccc,0xf16b44768983C68FE418764ec2b740EA7eA14635,0xa2e36d0bE698E54cD61d1b0be224fB81ee56d494,0x71668f737d859d977DA13f952f3F0B03DC00ca01,0x7497ecdac61fd9d1a089b81f068b50d5e136eb9b0d69d320c59b15cdb18772e5,20260812_005629
